Département (Champ géographique),Code Commune (Champ géographique),Nom Commune (Champ géographique),Section (Références cadastrales),Bâtiment (Identification du local),N° voirie (Adresse du local),Indice de répétition (Adresse du local),Nature voie (Adresse du local),Nom voie (Adresse du local),N° MAJIC (Propriétaire(s) du local),N° SIREN (Propriétaire(s) du local),Forme juridique (Propriétaire(s) du local),Forme juridique abrégée (Propriétaire(s) du local),Dénomination (Propriétaire(s) du local),Adresse
33,63,BORDEAUX,EV,A,74.0,,RUE,COL GRANDIER VAZEILLE,PBHNXB,797541786,6540,SCI,D ET S,74 RUE COL GRANDIER VAZEILLE
33,63,BORDEAUX,EV,A,37.0,,RUE,COMMANDANT CHARCOT,PBDBRK,398207886,6540,SCI,AZUR,37 RUE COMMANDANT CHARCOT
33,63,BORDEAUX,EV,A,19.0,,RUE,COMMANDANT CHARCOT,PBHT2D,803371855,6540,SCI,BIZKARZUN,19 RUE COMMANDANT CHARCOT
33,63,BORDEAUX,EV,A,48.0,,RUE,DE PATAY,PBDQGH,482932654,6540,SCI,SAMOA,48 RUE DE PATAY
33,63,BORDEAUX,EV,B,48.0,,RUE,DE PATAY,PBDQGH,482932654,6540,SCI,SAMOA,48 RUE DE PATAY
33,63,BORDEAUX,EV,A,38.0,,RUE,COMMANDANT CHARCOT,PBJQDQ,833200447,6540,SCI,SCI CLEMENT CHARCOT,38 RUE COMMANDANT CHARCOT
33,63,BORDEAUX,EV,A,10.0,,RUE,DE PATAY,PBJBVT,818728008,6540,SCI,SCI LEKEITIO,10 RUE DE PATAY
33,63,BORDEAUX,EV,A,8.0,,RUE,DE PATAY,PBDSL4,492274279,6540,SCI,DU CUBE,8 RUE DE PATAY
33,63,BORDEAUX,EV,A,4.0,,RUE,DE PATAY,PBJ39J,849189238,6540,SCI,SCI GERY,4 RUE DE PATAY
33,63,BORDEAUX,EV,A,35.0,,RUE,PAGES,PBBSXF,398731489,4140,EPIC,AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE,35 RUE PAGES
33,63,BORDEAUX,EV,A,19.0,,RUE,CHABRY,PBJL8H,U28134126,6540,SCI,TIPAERUI 2014,19 RUE CHABRY
33,63,BORDEAUX,EV,A,14.0,,RUE,AUGUSTE MERILLON,PBDM3B,424674646,6540,SCI,VALBHIA R,14 RUE AUGUSTE MERILLON
33,63,BORDEAUX,EV,A,9001.0,,RUE,CHABRY,P9MBBH,444608442,5699,SA,ENEDIS,9001 RUE CHABRY
33,63,BORDEAUX,EV,A,9001.0,,RUE,CHABRY,P998MW,444608442,5699,SA,ENEDIS,9001 RUE CHABRY
33,63,BORDEAUX,EV,A,195.0,,RUE,DE PESSAC,PBCFTW,775657570,9300,FON,FONDATION COS ALEXANDRE GLASBERG,195 RUE DE PESSAC
33,63,BORDEAUX,EV,A,20.0,,RUE,AUGUSTE MERILLON,PBJ269,U28432624,5499,SARL,SMARTLOC,20 RUE AUGUSTE MERILLON
33,63,BORDEAUX,EV,A,1.0,,RUE,COMMANDANT CHARCOT,P9MBBH,444608442,5699,SA,ENEDIS,1 RUE COMMANDANT CHARCOT
33,63,BORDEAUX,EV,A,1.0,,RUE,COMMANDANT CHARCOT,P998MW,444608442,5699,SA,ENEDIS,1 RUE COMMANDANT CHARCOT
33,63,BORDEAUX,EV,A,64.0,,BOULEVARD,GEORGE V,PBDFWD,423051648,6540,SCI,ESPACE CONSEIL,64 BOULEVARD GEORGE V
33,63,BORDEAUX,EV,A,66.0,,BOULEVARD,GEORGE V,P999J8,755501590,5192,SCCP,BANQUE POPULAIRE AQUITAINE CENTRE ATLANTIQUE,66 BOULEVARD GEORGE V
33,63,BORDEAUX,EW,A,114.0,,BOULEVARD,MARECHAL LECLERC,PBDDRN,412359895,6540,SCI,SCI PIREZ,114 BOULEVARD MARECHAL LECLERC
33,63,BORDEAUX,EW,A,24.0,,RUE,DU 144 E REGIMENT INFANTER,PBJJJK,823900360,6540,SCI,SCI MAGENDIE,24 RUE DU 144 E REGIMENT INFANTER
33,63,BORDEAUX,EW,B,24.0,,RUE,DU 144 E REGIMENT INFANTER,PBJJJK,823900360,6540,SCI,SCI MAGENDIE,24 RUE DU 144 E REGIMENT INFANTER
33,63,BORDEAUX,EW,B,97.0,,RUE,MATHIEU,PBDLWX,U27075012,9900,,SYNDICAT DES COPRO DE LA RES LES TERRAS DE LESCURE,97 RUE MATHIEU
33,63,BORDEAUX,EW,B,97.0,,RUE,MATHIEU,PBDNCB,450781000,6540,SCI,MAJE IMMO,97 RUE MATHIEU
33,63,BORDEAUX,EW,PA,2.0,,RUE,DU 144 E REGIMENT INFANTER,PBHWJP,803717867,6599,SC,ELICLE,2 RUE DU 144 E REGIMENT INFANTER
33,63,BORDEAUX,EW,PB,2.0,,RUE,DU 144 E REGIMENT INFANTER,PBHDWK,538054016,6540,SCI,IMMDJFMCM,2 RUE DU 144 E REGIMENT INFANTER
33,63,BORDEAUX,EW,PB,97.0,,RUE,MATHIEU,PBHDWK,538054016,6540,SCI,IMMDJFMCM,97 RUE MATHIEU
33,63,BORDEAUX,EW,PB,97.0,,RUE,MATHIEU,PBDNCB,450781000,6540,SCI,MAJE IMMO,97 RUE MATHIEU
33,63,BORDEAUX,EW,PB,97.0,,RUE,MATHIEU,PBJ5N6,834571697,6540,SCI,SCI JULIE G,97 RUE MATHIEU
33,63,BORDEAUX,EW,PB,97.0,,RUE,MATHIEU,PBDLWX,U27075012,9900,,SYNDICAT DES COPRO DE LA RES LES TERRAS DE LESCURE,97 RUE MATHIEU
33,63,BORDEAUX,EW,A,245.0,,RUE,DU TONDU,PBDS43,498654151,5499,SARL,NOUMI,245 RUE DU TONDU
33,63,BORDEAUX,EW,A,206.0,,RUE,MOUNEYRA,PBDGFQ,344310230,6540,SCI,SCI GAPAB,206 RUE MOUNEYRA
33,63,BORDEAUX,EW,A,204.0,,RUE,MOUNEYRA,PBC6DH,344310230,6540,SCI,SCI GAPAB,204 RUE MOUNEYRA
33,63,BORDEAUX,EW,A,188.0,,RUE,MOUNEYRA,PBFXBH,339909749,5710,SAS,COFILANCE,188 RUE MOUNEYRA
33,63,BORDEAUX,EW,A,21.0,,RUE,SANTE GARIBALDI,PBHF6G,751802117,6540,SCI,SCI GARIBALDI,21 RUE SANTE GARIBALDI
33,63,BORDEAUX,EW,A,29.0,,RUE,DE CHATEAUDUN,PBG96J,350907770,6540,SCI,DES SOURCES,29 RUE DE CHATEAUDUN
33,63,BORDEAUX,EW,A,37.0,,RUE,DE CHATEAUDUN,PBGLDP,433597234,6540,SCI,BORCANAU,37 RUE DE CHATEAUDUN
33,63,BORDEAUX,EW,A,178.0,,RUE,MOUNEYRA,PBDNHT,451115679,6540,SCI,C E I A,178 RUE MOUNEYRA
33,63,BORDEAUX,EW,A,171.0,,RUE,DU TONDU,PBJR62,838499754,6540,SCI,SCI EDG IMMO,171 RUE DU TONDU
33,63,BORDEAUX,EW,A,201.0,B,RUE,DU TONDU,PBDLGG,U27043299,6540,SCI,SCI DOUSTIN GOMBAULT,201 RUE DU TONDU
33,63,BORDEAUX,EW,A,203.0,,RUE,DU TONDU,PBGLDP,433597234,6540,SCI,BORCANAU,203 RUE DU TONDU
33,63,BORDEAUX,EW,A,209.0,,RUE,DU TONDU,PBDSR9,494479165,6540,SCI,PADOU DE PESSAC,209 RUE DU TONDU
33,63,BORDEAUX,EW,A,128.0,,RUE,MATHIEU,PBHWQ4,802606624,6540,SCI,SCI  EL MUSICO,128 RUE MATHIEU
33,63,BORDEAUX,EW,A,190.0,,RUE,DU TONDU,PBH57G,812524825,6540,SCI,DUPONDETDUPONT,190 RUE DU TONDU
33,63,BORDEAUX,EW,A,178.0,,RUE,DU TONDU,PBDS43,498654151,5499,SARL,NOUMI,178 RUE DU TONDU
33,63,BORDEAUX,EW,A,63.0,,RUE,DESSE,PBJ5SC,853060200,6540,SCI,SCI ROBINSON,63 RUE DESSE
33,63,BORDEAUX,EW,A,226.0,,RUE,DU TONDU,PBDS77,499376838,6540,SCI,SCI LES TRISKELLES,226 RUE DU TONDU
33,63,BORDEAUX,EW,A,210.0,,RUE,DU TONDU,PBDS5G,498750454,6540,SCI,N D P,210 RUE DU TONDU
33,63,BORDEAUX,EW,B,206.0,,RUE,DU TONDU,PBDSR9,494479165,6540,SCI,PADOU DE PESSAC,206 RUE DU TONDU
33,63,BORDEAUX,EW,C,206.0,,RUE,DU TONDU,PBG9SG,533694519,6540,SCI,SCI LES GOELETTES,206 RUE DU TONDU
33,63,BORDEAUX,EW,A,9.0,,RUE,COL GRANDIER VAZEILLE,PBDD6B,418878757,6540,SCI,FYPAJE,9 RUE COL GRANDIER VAZEILLE
33,63,BORDEAUX,EW,A,19.0,,RUE,COL GRANDIER VAZEILLE,PBDSXN,494407612,6540,SCI,SAINT ANTOINE,19 RUE COL GRANDIER VAZEILLE
33,63,BORDEAUX,EW,A,83.0,,RUE,DE PATAY,PBDGN4,428860803,6540,SCI,DE PATAY,83 RUE DE PATAY
33,63,BORDEAUX,EW,A,16.0,,RUE,DE L ORMEAU MORT,PBC8VS,U26887584,6540,SCI,SOCIETE CIVILE IMMOBILIERE DOCHE,16 RUE DE L ORMEAU MORT
33,63,BORDEAUX,EW,A,1.0,,RUE,DE CHATEAUDUN,PBJ59D,822999330,6540,SCI,SCI SOVENAGI,1 RUE DE CHATEAUDUN
33,63,BORDEAUX,EW,A,107.0,,RUE,MATHIEU,PBC5XW,U26819088,6540,SCI,SCI 107 RUE MATHIEU,107 RUE MATHIEU
33,63,BORDEAUX,EW,A,228.0,B,RUE,DU TONDU,PBHP3S,797587441,6540,SCI,SCI ANASEB,228 RUE DU TONDU
33,63,BORDEAUX,EW,A,36.0,,RUE,DU 144 E REGIMENT INFANTER,PBG72Q,528454747,6540,SCI,SOCIETE CIVILE IMMOBILIERE NECURE,36 RUE DU 144 E REGIMENT INFANTER
33,63,BORDEAUX,EW,A,7.0,,RUE,DE L ORMEAU MORT,PBC77Z,352660310,6540,SCI,FARO,7 RUE DE L ORMEAU MORT
33,63,BORDEAUX,EX,A,168.0,,RUE,MOUNEYRA,PBJ6PT,877575225,5710,SAS,SAS VIMO,168 RUE MOUNEYRA
33,63,BORDEAUX,EX,A,142.0,,RUE,MOUNEYRA,PBJMCF,752735845,5499,SARL,WEBER ET MERCIER,142 RUE MOUNEYRA
33,63,BORDEAUX,EX,A,130.0,,RUE,MOUNEYRA,PBDFCJ,U27058969,6540,SCI,SCI G2R,130 RUE MOUNEYRA
33,63,BORDEAUX,EX,A,95.0,,RUE,FRANCOIS DE SOURDIS,PBGRQZ,504024365,6540,SCI,HOMAXI,95 RUE FRANCOIS DE SOURDIS
33,63,BORDEAUX,EX,A,99.0,,RUE,FRANCOIS DE SOURDIS,PBDS43,498654151,5499,SARL,NOUMI,99 RUE FRANCOIS DE SOURDIS
33,63,BORDEAUX,EX,A,101.0,,RUE,FRANCOIS DE SOURDIS,PBDQZ4,484729587,6540,SCI,MAG,101 RUE FRANCOIS DE SOURDIS
33,63,BORDEAUX,EX,A,117.0,,RUE,FRANCOIS DE SOURDIS,PBJ4GX,851989269,6540,SCI,BLOOMING BORDEAUX,117 RUE FRANCOIS DE SOURDIS
33,63,BORDEAUX,EX,A,167.0,,RUE,DU TONDU,PBDGJH,429214042,6540,SCI,ADELINE,167 RUE DU TONDU
33,63,BORDEAUX,EX,A,46.0,,RUE,DESSE,PBDGJH,429214042,6540,SCI,ADELINE,46 RUE DESSE
33,63,BORDEAUX,EX,A,36.0,,RUE,DESSE,PBJLWK,830633962,6540,SCI,BORDEAUX DESSE,36 RUE DESSE
33,63,BORDEAUX,EX,A,10.0,,RUE,DESSE,PBC5CZ,U26815885,6540,SCI,SCI CANBIR,10 RUE DESSE
33,63,BORDEAUX,EX,A,136.0,,RUE,FRANCOIS DE SOURDIS,PBFXBH,339909749,5710,SAS,COFILANCE,136 RUE FRANCOIS DE SOURDIS
33,63,BORDEAUX,EX,A,120.0,,RUE,MOUNEYRA,PBJ3S4,439660028,6540,SCI,SCI LA CHAMPIONNE,120 RUE MOUNEYRA
33,63,BORDEAUX,EX,A,135.0,,RUE,DU TONDU,PBDVFL,504892233,6540,SCI,ARCHIIMMO,135 RUE DU TONDU
33,63,BORDEAUX,EX,A,135.0,,RUE,DU TONDU,PBC95D,391971041,6540,SCI,SCI DU 135 RUE DU TONDU,135 RUE DU TONDU
33,63,BORDEAUX,EX,A,144.0,,RUE,FRANCOIS DE SOURDIS,PBDLVB,447644238,6599,SC,DU 11 PLACE DES CEDRES,144 RUE FRANCOIS DE SOURDIS
33,63,BORDEAUX,EX,A,2.0,,RUE,BOYER,PBDVKQ,505208322,6540,SCI,BOYER MOUNEYRA,2 RUE BOYER
33,63,BORDEAUX,EX,A,118.0,,RUE,MOUNEYRA,PBDVKQ,505208322,6540,SCI,BOYER MOUNEYRA,118 RUE MOUNEYRA
33,63,BORDEAUX,EX,B,19.0,,RUE,SAINTE CECILE,PBGZ2R,518207436,6540,SCI,SCI SAINTE CECILE,19 RUE SAINTE CECILE
33,63,BORDEAUX,EX,A,31.0,,RUE,SAINTE CECILE,PBB249,223300013,7220,DEPT,DEPARTEMENT DE LA GIRONDE,31 RUE SAINTE CECILE
33,63,BORDEAUX,EX,A,39.0,,RUE,SAINTE CECILE,PBG6P6,525034690,6540,SCI,TROIS LOSANGES,39 RUE SAINTE CECILE
33,63,BORDEAUX,EX,A,51.0,,RUE,SAINTE CECILE,PBJTGV,834694333,5710,SAS,GAIA IMMO,51 RUE SAINTE CECILE
33,63,BORDEAUX,EX,A,99.0,,RUE,DU TONDU,PBJTGV,834694333,5710,SAS,GAIA IMMO,99 RUE DU TONDU
33,63,BORDEAUX,EX,A,101.0,,RUE,DU TONDU,PBDBHQ,393218235,6540,SCI,DANEUGE,101 RUE DU TONDU
33,63,BORDEAUX,EX,A,36.0,,RUE,BOYER,PBJWDJ,304234636,5599,SA,INLI SUD OUEST,36 RUE BOYER
33,63,BORDEAUX,EX,A,30.0,,RUE,BOYER,PBDBXH,397931874,6540,SCI,FRANRIC,30 RUE BOYER
33,63,BORDEAUX,EX,A,4.0,,RUE,BOYER,PBC5FX,U26834230,6540,SCI,SCI DE LA RUE BOYER N4,4 RUE BOYER
33,63,BORDEAUX,EX,A,143.0,,RUE,DU TONDU,P999P0,380129866,5599,SA,ORANGE,143 RUE DU TONDU
33,63,BORDEAUX,EX,TA,108.0,,RUE,MOUNEYRA,P9MBBH,444608442,5699,SA,ENEDIS,108 RUE MOUNEYRA
33,63,BORDEAUX,EX,TA,108.0,,RUE,MOUNEYRA,P998MW,444608442,5699,SA,ENEDIS,108 RUE MOUNEYRA
33,63,BORDEAUX,EX,A,144.0,,RUE,MOUNEYRA,PBJNP5,781849252,9230,ASS,ASSOCIATION DIOCESAINE,144 RUE MOUNEYRA
33,63,BORDEAUX,EX,A,15.0,,RUE,SAINTE CECILE,PBDQ32,483867685,6540,SCI,TROTTOIR D EN FACE,15 RUE SAINTE CECILE
33,63,BORDEAUX,EY,B,158.0,,RUE,DU TONDU,PBDS43,498654151,5499,SARL,NOUMI,158 RUE DU TONDU
33,63,BORDEAUX,EY,C,158.0,,RUE,DU TONDU,PBDS43,498654151,5499,SARL,NOUMI,158 RUE DU TONDU
33,63,BORDEAUX,EY,A,15.0,,RUE,PAGES,PBG9F8,533777280,6540,SCI,DENISE IMMO,15 RUE PAGES
33,63,BORDEAUX,EY,A,9.0,,RUE,DE PATAY,PBJ648,879331411,6540,SCI,COCCINELLE,9 RUE DE PATAY
33,63,BORDEAUX,EY,A,54.0,,RUE,DESSE,PBJJ9P,822244745,6540,SCI,MAISON DESSE,54 RUE DESSE
33,63,BORDEAUX,EY,A,148.0,,RUE,DU TONDU,PBJ5HP,853259950,6540,SCI,SCI LES TROIS AAS,148 RUE DU TONDU
33,63,BORDEAUX,EY,A,165.0,,RUE,FERNAND AUDEGUIL,PBDNDP,U27088561,6540,SCI,SCI DES OYATS,165 RUE FERNAND AUDEGUIL
33,63,BORDEAUX,EY,A,57.0,B,RUE,DE LANDIRAS,PBDQ4D,485259410,6599,SC,KANOU,57 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,193.0,,RUE,DE PESSAC,PBJ3PQ,849527437,6540,SCI,CHARLOTTE ET CLARISSE BUILDING,193 RUE DE PESSAC
33,63,BORDEAUX,EY,A,128.0,,RUE,DU TONDU,PBC78K,353363351,6540,SCI,CAR,128 RUE DU TONDU
33,63,BORDEAUX,EY,A,104.0,,RUE,DU TONDU,PBC5H5,U26775151,6540,SCI,SCI DU TONDU,104 RUE DU TONDU
33,63,BORDEAUX,EY,A,3.0,,RUE,DE LANDIRAS,PBC9M6,388334781,6540,SCI,DAYVER,3 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,5.0,,RUE,DE LANDIRAS,PBHNRH,452326374,5499,SARL,XXBS,5 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,23.0,B,RUE,DE LANDIRAS,PBC78K,353363351,6540,SCI,CAR,23 RUE DE LANDIRAS
33,63,BORDEAUX,EY,B,23.0,B,RUE,DE LANDIRAS,PBC78K,353363351,6540,SCI,CAR,23 RUE DE LANDIRAS
33,63,BORDEAUX,EY,C,23.0,B,RUE,DE LANDIRAS,PBC78K,353363351,6540,SCI,CAR,23 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,35.0,B,RUE,DE LANDIRAS,PBDPPH,410413645,6540,SCI,TOPAZE,35 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,216.0,,RUE,FERNAND AUDEGUIL,PBJMMN,830085676,6540,SCI,BORDEAUX 216,216 RUE FERNAND AUDEGUIL
33,63,BORDEAUX,EY,A,208.0,,RUE,FERNAND AUDEGUIL,PBC6N7,U26779745,7113,ETAT,ETAT SERVICE DES DOMAINES  IMP  BIENS DE L ETAT,208 RUE FERNAND AUDEGUIL
33,63,BORDEAUX,EY,A,208.0,,RUE,FERNAND AUDEGUIL,PBC9XV,U27037439,7113,ETAT,ETAT MINISTERE DES FINANCES,208 RUE FERNAND AUDEGUIL
33,63,BORDEAUX,EY,A,206.0,,RUE,FERNAND AUDEGUIL,PBCWBV,263306367,3210,,CAISSE DE CREDIT MUNICIPAL DE BORDEAUX,206 RUE FERNAND AUDEGUIL
33,63,BORDEAUX,EY,B,29.0,,RUE,DE STRASBOURG,P9MBBH,444608442,5699,SA,ENEDIS,29 RUE DE STRASBOURG
33,63,BORDEAUX,EY,B,29.0,,RUE,DE STRASBOURG,P998MW,444608442,5699,SA,ENEDIS,29 RUE DE STRASBOURG
33,63,BORDEAUX,EY,A,47.0,,RUE,DE STRASBOURG,PBDCSD,403503709,6540,SCI,BLACK ADDER,47 RUE DE STRASBOURG
33,63,BORDEAUX,EY,A,121.0,,RUE,DE PESSAC,PBC8JW,353934995,6540,SCI,DE PATAY,121 RUE DE PESSAC
33,63,BORDEAUX,EY,A,141.0,,RUE,DE PESSAC,PBDRVT,489503722,6599,SC,SC DE BAILLOU,141 RUE DE PESSAC
33,63,BORDEAUX,EY,B,147.0,,RUE,DE PESSAC,P9MBBH,444608442,5699,SA,ENEDIS,147 RUE DE PESSAC
33,63,BORDEAUX,EY,B,147.0,,RUE,DE PESSAC,P998MW,444608442,5699,SA,ENEDIS,147 RUE DE PESSAC
33,63,BORDEAUX,EY,A,163.0,,RUE,DE PESSAC,PBDKSJ,442961819,6540,SCI,LES PALOMBES,163 RUE DE PESSAC
33,63,BORDEAUX,EY,B,163.0,,RUE,DE PESSAC,PBDKSJ,442961819,6540,SCI,LES PALOMBES,163 RUE DE PESSAC
33,63,BORDEAUX,EY,A,169.0,,RUE,DE PESSAC,PBDCTG,377855366,6540,SCI,SCI DUBREUIL,169 RUE DE PESSAC
33,63,BORDEAUX,EY,A,179.0,,RUE,DE PESSAC,PBCV5B,U26873786,9900,,ADGESSA,179 RUE DE PESSAC
33,63,BORDEAUX,EY,A,46.0,,RUE,DE LANDIRAS,PBDPPH,410413645,6540,SCI,TOPAZE,46 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,44.0,,RUE,DE LANDIRAS,PBDC9Z,410413645,6540,SCI,TOPAZE,44 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,42.0,,RUE,DE LANDIRAS,PBDC9Z,410413645,6540,SCI,TOPAZE,42 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,18.0,B,RUE,DE LANDIRAS,PBC4VV,U26802531,9900,,STE NOUVELLE PESSAC LANDIRAS,18 RUE DE LANDIRAS
33,63,BORDEAUX,EY,PA,18.0,B,RUE,DE LANDIRAS,PBC4VV,U26802531,9900,,STE NOUVELLE PESSAC LANDIRAS,18 RUE DE LANDIRAS
33,63,BORDEAUX,EY,A,92.0,,RUE,DU TONDU,PBC6HF,458204963,5546,SA,DOMOFRANCE,92 RUE DU TONDU
33,63,BORDEAUX,EY,A,43.0,,RUE,DE STRASBOURG,PBJHSQ,529014649,5202,SNC,BORDEAUX INVESTMENT,43 RUE DE STRASBOURG
33,63,BORDEAUX,EY,A,43.0,,RUE,DE STRASBOURG,PBJH39,824399315,6540,SCI,SCI NAJAC,43 RUE DE STRASBOURG
33,63,BORDEAUX,EY,A,43.0,,RUE,DE STRASBOURG,PBH7WC,809642796,6599,SC,ALIENOR,43 RUE DE STRASBOURG
33,63,BORDEAUX,FE,A,9000.0,,QUAI,DE QUEYRIES,PBBXZG,781804141,4110,EPIC,GRAND PORT MARITIME DE BORDEAUX,9000 QUAI DE QUEYRIES
33,63,BORDEAUX,FH,A,75.0,,QUAI,DE QUEYRIES,PBBXZG,781804141,4110,EPIC,GRAND PORT MARITIME DE BORDEAUX,75 QUAI DE QUEYRIES
33,63,BORDEAUX,FI,B,4.0,,QUAI,DE BRAZZA,PBBXZG,781804141,4110,EPIC,GRAND PORT MARITIME DE BORDEAUX,4 QUAI DE BRAZZA
33,63,BORDEAUX,FI,FK,14.0,,QUAI,DE BRAZZA,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,14 QUAI DE BRAZZA
33,63,BORDEAUX,FI,A,21.0,,QUAI,DE QUEYRIES,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,21 QUAI DE QUEYRIES
33,63,BORDEAUX,FI,B,2.0,,QUAI,DE BRAZZA,PBJJWX,437951791,6540,SCI,BRAZZA 2,2 QUAI DE BRAZZA
33,63,BORDEAUX,FI,B,2.0,,QUAI,DE BRAZZA,P99999,U28356252,7113,ETAT,ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT,2 QUAI DE BRAZZA
33,63,BORDEAUX,FI,C,2.0,,QUAI,DE BRAZZA,PBJJWX,437951791,6540,SCI,BRAZZA 2,2 QUAI DE BRAZZA
33,63,BORDEAUX,FI,C,2.0,,QUAI,DE BRAZZA,P99999,U28356252,7113,ETAT,ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT,2 QUAI DE BRAZZA
33,63,BORDEAUX,FI,TA,9002.0,,QUAI,DE BRAZZA,P9MBBH,444608442,5699,SA,ENEDIS,9002 QUAI DE BRAZZA
33,63,BORDEAUX,FI,TA,9002.0,,QUAI,DE BRAZZA,P998MW,444608442,5699,SA,ENEDIS,9002 QUAI DE BRAZZA
33,63,BORDEAUX,FI,A,9192.0,,QUAI,DE QUEYRIES,P99999,U28356252,7113,ETAT,ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT,9192 QUAI DE QUEYRIES
33,63,BORDEAUX,FI,T,9001.0,F,QUAI,DE QUEYRIES,PBGZHN,U11415934,9900,,ERDF AGENCE SA,9001 QUAI DE QUEYRIES
33,63,BORDEAUX,FI,T,9001.0,F,QUAI,DE QUEYRIES,P9MBBD,444608442,5699,SA,ENEDIS,9001 QUAI DE QUEYRIES
33,63,BORDEAUX,GA,A,9999.0,,QUAI,DE PALUDATE,PBG6L9,243300316,7344,,BORDEAUX METROPOLE,9999 QUAI DE PALUDATE
33,63,BORDEAUX,GA,A,108.0,,QUAI,DE PALUDATE,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,108 QUAI DE PALUDATE
33,63,BORDEAUX,GB,A,9001.0,F,QUAI,DE PALUDATE,PBGVZT,398274472,5499,SARL,BEAULIEU IMMO,9001 QUAI DE PALUDATE
33,63,BORDEAUX,GB,A,207.0,,QUAI,DE PALUDATE,PBJZB6,U20849370,6540,SCI,HDP HOTEL,207 QUAI DE PALUDATE
33,63,BORDEAUX,GB,AA,207.0,,QUAI,DE PALUDATE,PBJZB7,815231923,6599,SC,HDP BUREAUX,207 QUAI DE PALUDATE
33,63,BORDEAUX,GB,B,17.0,,ALLÉE,DE RIO,PBJZB6,U20849370,6540,SCI,HDP HOTEL,17 ALLÉE DE RIO
33,63,BORDEAUX,GB,BB,189.0,,QUAI,DE PALUDATE,PBJZB7,815231923,6599,SC,HDP BUREAUX,189 QUAI DE PALUDATE
33,63,BORDEAUX,GB,C,189.0,,QUAI,DE PALUDATE,PBJZB5,U20849511,9900,,ASS SYNDICALE LIBRE HALLE DEBAT PONSAN,189 QUAI DE PALUDATE
33,63,BORDEAUX,GB,A,1.0,,PASSE,DES ARTS,PBGXW2,453335069,4150,REGI,REGIE METROPOLITAINE DEXPLOITATION DE PARCS DE STATIONNEMEN,1 PASSE DES ARTS
33,63,BORDEAUX,GD,TA,9001.0,,QUAI,DE LA MONNAIE,P9MBBH,444608442,5699,SA,ENEDIS,9001 QUAI DE LA MONNAIE
33,63,BORDEAUX,GD,TA,9001.0,,QUAI,DE LA MONNAIE,P998MW,444608442,5699,SA,ENEDIS,9001 QUAI DE LA MONNAIE
33,63,BORDEAUX,GI,14,9001.0,,QUAI,DES CHARTRONS,PBBXZG,781804141,4110,EPIC,GRAND PORT MARITIME DE BORDEAUX,9001 QUAI DES CHARTRONS
33,63,BORDEAUX,GI,15,,,QUAI,DES CHARTRONS,P99976,542029848,5599,SA,CREDIT FONCIER DE FRANCE,n QUAI DES CHARTRONS
33,63,BORDEAUX,GI,15,,,QUAI,DES CHARTRONS,PBDHCD,432710747,5202,SNC,LES JARDINS DES QUAIS,n QUAI DES CHARTRONS
33,63,BORDEAUX,GI,16,,,QUAI,DES CHARTRONS,P99976,542029848,5599,SA,CREDIT FONCIER DE FRANCE,n QUAI DES CHARTRONS
33,63,BORDEAUX,GI,16,,,QUAI,DES CHARTRONS,PBDHCD,432710747,5202,SNC,LES JARDINS DES QUAIS,n QUAI DES CHARTRONS
33,63,BORDEAUX,GK,19,,,QUAI,BACALAN,P99976,542029848,5599,SA,CREDIT FONCIER DE FRANCE,n QUAI BACALAN
33,63,BORDEAUX,GK,19,,,QUAI,BACALAN,PBDHCD,432710747,5202,SNC,LES JARDINS DES QUAIS,n QUAI BACALAN
33,63,BORDEAUX,GK,A,9001.0,,QUAI,BACALAN,PBDHCD,432710747,5202,SNC,LES JARDINS DES QUAIS,9001 QUAI BACALAN
33,63,BORDEAUX,GK,A,118.0,,QUAI,BACALAN,PBH5Z3,483709465,5202,SNC,LES BASSINS A FLOTS,118 QUAI BACALAN
33,63,BORDEAUX,GK,B,118.0,B,QUAI,BACALAN,PBH5Z3,483709465,5202,SNC,LES BASSINS A FLOTS,118 QUAI BACALAN
33,63,BORDEAUX,GK,A,120.0,,QUAI,BACALAN,PBH5Z3,483709465,5202,SNC,LES BASSINS A FLOTS,120 QUAI BACALAN
33,63,BORDEAUX,GK,17,,,QUAI,BACALAN,P99976,542029848,5599,SA,CREDIT FONCIER DE FRANCE,n QUAI BACALAN
33,63,BORDEAUX,GK,17,,,QUAI,BACALAN,PBDHCD,432710747,5202,SNC,LES JARDINS DES QUAIS,n QUAI BACALAN
